gene_id,DRA,DRB,DRC,dr0199A,dr0199B,dr0199C,extracted_gene_id,wt_fpkm_average,mutant_fpkm_average
gene-DR_RS05205|DR_RS05205,15.427022,13.688082,9.131104,14.800633,16.242771,22.243763,DR_RS05205,12.748736,17.762389000000002
gene-DR_RS09965|fabD,414.327118,290.69165,291.794312,303.750397,268.143433,183.012329,DR_RS09965,332.2710266666666,251.63538633333334
gene-DR_RS08770|DR_RS08770,53.200245,42.012638,49.321899,89.619041,77.268005,98.171761,DR_RS08770,48.17826066666667,88.35293566666667
gene-DR_RS13535|DR_RS13535,0.795483,1.180583,2.040617,3.779692,5.159268,15.050426,DR_RS13535,1.3388943333333334,7.996462
gene-DR_RS11590|DR_RS11590,27.483818,23.741932,23.501614,37.290901,33.594593,53.481613,DR_RS11590,24.90912133333333,41.455702333333335
gene-DR_RS08685|DR_RS08685,31.199034,28.617802,25.746101,66.489326,81.061226,146.849182,DR_RS08685,28.520979,98.13324466666667
gene-DR_RS16665|DR_RS16665,51.780479,30.765106,24.794367,63.465797,29.870445,62.328812,DR_RS16665,35.779984000000006,51.88835133333333
gene-DR_RS08545|DR_RS08545,23.910887,12.678118,15.808809,48.76347,36.875229,61.896709,DR_RS08545,17.465937999999998,49.17846933333334
gene-DR_RS02685|DR_RS02685,0.716991,1.000088,1.176018,5.278906,7.147792,15.953963,DR_RS02685,0.9643656666666667,9.460220333333334
gene-DR_RS15830|pfkB,417.230286,95.726334,106.306862,111.253738,19.279039,31.83893,DR_RS15830,206.42116066666665,54.12390233333334
gene-DR_RS02730|DR_RS02730,0.343424,0.449835,0.148793,10.65898,8.850566,18.748255,DR_RS02730,0.3140173333333333,12.752600333333334
gene-DR_RS15185|DR_RS15185,49.313316,27.40633,29.195744,40.275627,31.8239,34.965771,DR_RS15185,35.30513,35.688432666666664
gene-DR_RS00320|DR_RS00320,5.421537,3.545735,2.922128,21.180315,15.681477,46.960663,DR_RS00320,3.963133333333333,27.94081833333333
gene-DR_RS15290|DR_RS15290,207.007141,141.562759,150.937851,98.021355,86.864342,90.139839,DR_RS15290,166.50258366666665,91.67517866666667
gene-DR_RS11150|DR_RS11150,8.102158,10.102815,7.78581,9.199348,14.805647,21.383642,DR_RS11150,8.663594333333334,15.129545666666667
gene-DR_RS04330|DR_RS04330,11.903339,12.345431,10.780305,33.160385,27.073524,57.354073,DR_RS04330,11.676358333333333,39.195994
gene-DR_RS13890|DR_RS13890,28.709843,32.341034,26.809546,48.911026,44.858505,72.895508,DR_RS13890,29.286807666666665,55.555013
gene-DR_RS16900|DR_RS16900,5.696431,5.298529,3.758649,26.562237,29.637852,74.007523,DR_RS16900,4.917869666666666,43.402537333333335
gene-DR_RS09765|DR_RS09765,495.996765,358.145996,365.824402,267.060364,295.460754,245.477646,DR_RS09765,406.655721,269.33292133333333
gene-DR_RS04965|DR_RS04965,13.177763,8.603333,9.114623,25.740995,21.69887,31.769293,DR_RS04965,10.298573,26.403052666666667
gene-DR_RS13430|DR_RS13430,20.726906,24.249401,18.835541,41.276909,44.890312,43.419662,DR_RS13430,21.270616,43.19562766666667
gene-DR_RS10840|rpsE,488.631653,350.196564,350.22525,679.715637,713.671448,976.092896,DR_RS10840,396.35115566666667,789.8266603333333
gene-DR_RS15635|DR_RS15635,688.071899,648.467407,722.210999,314.650635,376.510345,261.167847,DR_RS15635,686.2501016666666,317.44294233333335
gene-DR_RS10925|DR_RS10925,98.598763,74.18396,83.028526,186.212631,134.135162,147.695404,DR_RS10925,85.27041633333333,156.014399
gene-DR_RS12755|DR_RS12755,231.017059,130.666306,157.480499,335.240204,226.852982,217.833435,DR_RS12755,173.05462133333333,259.97554033333336
gene-DR_RS06020|panC,444.302979,371.735382,358.72641,536.062927,373.593994,309.32785,DR_RS06020,391.58825700000006,406.32825699999995
gene-DR_RS10990|DR_RS10990,18.871374,16.389074,21.314682,33.944298,43.55328,76.451996,DR_RS10990,18.85837666666667,51.31652466666666
gene-DR_RS11065|DR_RS11065,24.992689,29.700832,36.859623,62.415962,61.858299,102.518364,DR_RS11065,30.517714666666667,75.59754166666666
gene-DR_RS04755|DR_RS04755,0.230696,0.649114,0.477674,12.777574,8.320885,23.938528,DR_RS04755,0.45249466666666666,15.012329
gene-DR_RS02640|DR_RS02640,22.357985,15.340175,12.16374,40.587593,23.68384,39.675365,DR_RS02640,16.620633333333334,34.64893266666667
gene-DR_RS08675|DR_RS08675,115.854095,90.003136,91.811401,158.056747,181.857468,252.185089,DR_RS08675,99.22287733333333,197.3664346666667
gene-DR_RS08535|DR_RS08535,214.821945,292.72934,294.107361,335.089966,313.959808,309.570892,DR_RS08535,267.2195486666667,319.540222
gene-DR_RS14500|guaD,40.33139,22.969231,22.956364,20.918449,14.850861,17.023985,DR_RS14500,28.752328333333335,17.597765
gene-DR_RS03655|DR_RS03655,20.762199,28.650457,26.623825,31.532991,28.674849,29.035881,DR_RS03655,25.345493666666666,29.747906999999998
gene-DR_RS00115|DR_RS00115,30.142206,36.05225,37.687111,65.164421,68.771606,139.749619,DR_RS00115,34.627189,91.22854866666667
gene-DR_RS05560|DR_RS05560,14.392746,11.510796,14.943221,41.32885,31.071527,65.935417,DR_RS05560,13.615587666666668,46.11193133333334
gene-DR_RS10170|DR_RS10170,48.698608,47.192707,50.192131,94.814194,94.994354,119.053413,DR_RS10170,48.694481999999994,102.953987
gene-DR_RS11760|DR_RS11760,75.349884,80.947563,85.962952,101.477203,130.278397,157.591827,DR_RS11760,80.75346633333334,129.78247566666667
gene-DR_RS10880|DR_RS10880,96.740669,81.253662,86.795853,73.788307,57.315018,54.793278,DR_RS10880,88.26339466666666,61.965534333333345
gene-DR_RS07835|DR_RS07835,139.678024,115.71553,124.010933,105.745537,101.329109,110.871033,DR_RS07835,126.46816233333334,105.981893
gene-DR_RS09245|DR_RS09245,20.781418,25.474651,27.587271,35.534462,26.126469,22.205008,DR_RS09245,24.614446666666666,27.955313
gene-DR_RS12970|DR_RS12970,97.836082,82.789925,83.606277,87.359146,84.642349,164.937683,DR_RS12970,88.07742800000001,112.31305933333333
gene-DR_RS15005|DR_RS15005,1500.402222,1770.606445,2032.650879,1384.708618,1959.504639,1193.389038,DR_RS15005,1767.8865153333334,1512.5340983333333
gene-DR_RS01550|DR_RS01550,83.877396,80.978912,79.401016,83.181107,101.530731,125.954079,DR_RS01550,81.41910800000001,103.55530566666665
gene-DR_RS02010|DR_RS02010,128.263992,105.225159,92.225861,208.739578,177.573608,216.579193,DR_RS02010,108.57167066666666,200.96412633333333
gene-DR_RS00845|DR_RS00845,4.306586,9.694798,9.503052,14.775783,16.209015,20.955853,DR_RS00845,7.834812,17.313550333333335
gene-DR_RS11715|DR_RS11715,68.488777,54.062119,59.730194,79.799194,69.561287,73.353096,DR_RS11715,60.76036333333334,74.237859
gene-DR_RS11630|DR_RS11630,262.89389,206.039444,210.846573,334.559021,312.737183,462.431244,DR_RS11630,226.59330233333333,369.90914933333335
gene-DR_RS06425|sucD,1723.494019,1270.379883,1272.282715,1157.197876,843.278687,531.41095,DR_RS06425,1422.0522056666669,843.9625043333332
gene-DR_RS00645|DR_RS00645,10.717127,15.388256,12.457772,29.118759,28.750607,41.940678,DR_RS00645,12.854385,33.27001466666667
gene-DR_RS04685|pprM,2823.935059,2146.679932,2079.211914,2485.500732,3482.225586,3744.080322,DR_RS04685,2349.9423016666665,3237.2688799999996
gene-DR_RS00810|DR_RS00810,23.705702,20.32753,19.708553,94.838425,75.787674,128.915161,DR_RS00810,21.247261666666663,99.84708666666667
gene-DR_RS08630|miaA,6.948555,6.876827,6.562567,25.303251,21.362738,42.647678,DR_RS08630,6.795983,29.77122233333333
gene-DR_RS00475|DR_RS00475,4.771735,4.908823,5.023285,11.022698,6.6257,21.315304,DR_RS00475,4.901281,12.987900666666667
gene-DR_RS05355|mutS,5.335465,4.479251,4.412253,26.929218,23.63526,65.981155,DR_RS05355,4.742323,38.84854433333333
gene-DR_RS03295|DR_RS03295,21.626957,12.008718,13.688609,43.438751,31.609261,73.77652,DR_RS03295,15.774761333333332,49.60817733333334
gene-DR_RS07515|smpB,121.2043,88.571953,90.626038,142.931,108.080177,104.146362,DR_RS07515,100.134097,118.38584633333335
gene-DR_RS15105|DR_RS15105,786.465271,923.920837,863.601929,347.440979,339.068939,292.28595,DR_RS15105,857.9960123333334,326.2652893333333
gene-DR_RS00160|DR_RS00160,56.778099,35.439377,37.245163,53.102859,45.244503,54.622532,DR_RS00160,43.154213,50.98996466666667
gene-DR_RS05140|DR_RS05140,682.153198,614.887878,663.984192,977.579346,1078.198853,1905.429932,DR_RS05140,653.6750893333333,1320.4027103333335
gene-DR_RS07970|DR_RS07970,54.624847,47.545921,40.965141,49.58683,30.163054,60.676575,DR_RS07970,47.711969666666675,46.808819666666665
gene-DR_RS04140|DR_RS04140,4.94167,4.16176,3.34891,17.546978,14.302614,27.594898,DR_RS04140,4.15078,19.81483
gene-DR_RS15820|DR_RS15820,22.947983,4.723293,3.726393,6.631843,3.237969,11.182871,DR_RS15820,10.465889666666667,7.017561000000001
gene-DR_RS10035|DR_RS10035,43.996998,28.001713,27.505667,58.868519,55.174412,79.866379,DR_RS10035,33.168126,64.63643666666667
gene-DR_RS11995|DR_RS11995,8.801756,6.516903,6.286138,30.343246,27.781797,81.349518,DR_RS11995,7.201599000000001,46.491520333333334
gene-DR_RS04985|DR_RS04985,133.923157,55.391026,54.719898,67.107033,37.58979,67.003723,DR_RS04985,81.34469366666667,57.23351533333332
gene-DR_RS11430|DR_RS11430,27.358616,18.458662,20.200788,52.404484,46.64138,91.095528,DR_RS11430,22.006022,63.380463999999996
gene-DR_RS14455|thiD,6.677378,6.237447,5.271716,21.484869,14.753336,46.369892,DR_RS14455,6.062180333333333,27.536032333333335
gene-DR_RS00720|DR_RS00720,65.08432,59.443195,60.824955,530.800232,440.64093,935.030273,DR_RS00720,61.78415666666667,635.4904783333333
gene-DR_RS00615|accB,327.571106,354.855469,338.435577,347.312195,424.342163,355.850769,DR_RS00615,340.287384,375.8350423333333
gene-DR_RS15125|DR_RS15125,87.629463,60.509941,61.315586,97.683594,79.750504,169.963379,DR_RS15125,69.81833,115.79915899999999
gene-DR_RS04105|DR_RS04105,217.961868,200.199219,202.133011,243.3564,302.226837,249.14093,DR_RS04105,206.76469933333337,264.9080556666667
gene-DR_RS16325|DR_RS16325,22.386305,14.468299,11.905464,38.83884,42.074394,65.9748,DR_RS16325,16.253356,48.962678000000004
gene-DR_RS16415|DR_RS16415,130.721634,94.843033,90.158752,342.535187,156.392288,208.522064,DR_RS16415,105.24113966666665,235.816513
gene-DR_RS09360|DR_RS09360,122.437149,88.635452,93.505104,147.485489,118.174889,168.528809,DR_RS09360,101.52590166666668,144.729729
gene-DR_RS17075|DR_RS17075,6.909734,6.44248,7.127604,27.792534,31.379143,84.089127,DR_RS17075,6.826606000000001,47.753601333333336
gene-DR_RS09585|DR_RS09585,50.572689,29.377909,27.153099,117.032089,67.545052,129.408081,DR_RS09585,35.70123233333333,104.66174066666667
gene-DR_RS03480|carB,270.04776,171.735229,176.980835,170.298676,130.159531,122.451286,DR_RS03480,206.254608,140.969831
gene-DR_RS07675|nuoG,246.882309,108.65078,111.332893,57.750778,40.42746,37.970123,DR_RS07675,155.621994,45.382787
gene-DR_RS07625|DR_RS07625,83.660889,61.712513,62.476463,52.917049,45.426502,37.503433,DR_RS07625,69.28328833333333,45.282328
gene-DR_RS15500|DR_RS15500,554.247375,326.249176,384.936768,246.227905,209.88652,158.324295,DR_RS15500,421.8111063333333,204.81290666666666
gene-DR_RS13175|DR_RS13175,215.259003,319.508392,333.028625,362.159515,394.30722,358.603302,DR_RS13175,289.26534,371.6900123333333
gene-DR_RS08055|DR_RS08055,7.953547,3.586424,4.088489,56.658058,60.550076,175.777191,DR_RS08055,5.209486666666667,97.66177499999999
gene-DR_RS07605|DR_RS07605,54.609238,42.154442,38.666737,35.073002,24.072906,26.77149,DR_RS07605,45.14347233333333,28.63913266666667
gene-DR_RS14820|DR_RS14820,50.985981,42.181759,41.507637,43.830376,46.63279,48.319092,DR_RS14820,44.89179233333334,46.26075266666667
gene-DR_RS15245|DR_RS15245,20.534466,14.067558,12.275839,23.541748,17.193962,32.690666,DR_RS15245,15.625954333333333,24.47545866666667
gene-DR_RS05210|DR_RS05210,73.95311,81.609596,84.114944,86.686432,94.15506,80.219002,DR_RS05210,79.89254999999999,87.02016466666667
gene-DR_RS01700|DR_RS01700,16.9002,15.772463,18.557322,26.662033,33.665188,46.357582,DR_RS01700,17.076661666666666,35.561601
gene-DR_RS16770|DR_RS16770,337.820526,208.502319,233.227829,268.969696,212.898895,359.540497,DR_RS16770,259.85022466666663,280.46969600000006
gene-DR_RS01100|DR_RS01100,88.343704,79.415344,85.088882,196.45224,164.482254,158.426651,DR_RS01100,84.28264333333334,173.12038166666665
gene-DR_RS12530|DR_RS12530,57.581486,28.48855,27.472311,182.769638,167.062592,496.560944,DR_RS12530,37.847449000000005,282.131058
gene-DR_RS01925|lysS,175.240723,166.556274,173.630814,204.736099,217.004318,301.770233,DR_RS01925,171.80927033333333,241.17021666666665
gene-DR_RS07575|DR_RS07575,62.417072,56.287453,54.419388,120.058922,85.811226,134.000259,DR_RS07575,57.70797099999999,113.29013566666667
gene-DR_RS07290|DR_RS07290,2.889476,1.713382,3.312393,12.339997,12.632074,32.165329,DR_RS07290,2.638417,19.0458
gene-DR_RS16905|DR_RS16905,1.232697,0.860991,1.502665,26.877291,28.367821,72.932823,DR_RS16905,1.1987843333333332,42.72597833333333
gene-DR_RS11135|DR_RS11135,12.553615,10.240357,11.470107,39.660103,44.185413,110.227272,DR_RS11135,11.421359666666667,64.69092933333333
gene-DR_RS14470|thiE,1.229599,0.494957,1.364522,6.677607,4.762785,16.666241,DR_RS14470,1.0296926666666668,9.368877666666666
gene-DR_RS06640|recQ,30.354876,25.279509,26.18907,41.760559,38.022617,59.369675,DR_RS06640,27.274485,46.38428366666667
gene-DR_RS07065|DR_RS07065,205.467224,136.556747,137.501053,274.786713,147.49913,103.986603,DR_RS07065,159.84167466666665,175.42414866666664
gene-DR_RS09160|trpE,52.53141,28.083393,28.521961,58.857971,39.104965,52.853668,DR_RS09160,36.37892133333333,50.27220133333333
gene-DR_RS15795|DR_RS15795,122.573311,125.094894,139.292206,107.037262,120.362305,158.999817,DR_RS15795,128.98680366666667,128.79979466666666
gene-DR_RS07180|DR_RS07180,82.954796,45.602982,45.268757,87.999786,67.394234,63.695992,DR_RS07180,57.942178333333324,73.030004
gene-DR_RS02180|DR_RS02180,95.459183,88.944916,89.642479,1879.2677,1541.306763,3603.407715,DR_RS02180,91.34885933333334,2341.3273926666666
gene-DR_RS14780|DR_RS14780,645.583313,720.715942,791.839783,700.680725,740.733337,446.892822,DR_RS14780,719.3796793333332,629.4356280000001
gene-DR_RS14370|DR_RS14370,41.424767,32.488758,30.149975,52.618214,44.179031,79.923767,DR_RS14370,34.68783333333333,58.907004
gene-DR_RS02130|DR_RS02130,18.687988,22.501131,20.872213,44.48156,38.638004,78.384956,DR_RS02130,20.68711066666667,53.83484000000001
gene-DR_RS04065|DR_RS04065,5.328054,5.269583,5.665041,25.85298,21.320013,47.425728,DR_RS04065,5.420892666666667,31.532906999999998
gene-DR_RS11350|DR_RS11350,91.775688,60.721176,59.932877,629.535645,673.703003,1460.420654,DR_RS11350,70.80991366666667,921.2197673333334
gene-DR_RS04375|DR_RS04375,170.301956,107.426537,125.620567,154.878906,127.367485,177.281952,DR_RS04375,134.44968666666665,153.17611433333335
gene-DR_RS04040|DR_RS04040,796.443481,564.429504,540.593201,1134.661255,520.352478,555.033691,DR_RS04040,633.8220620000001,736.6824746666666
gene-DR_RS03155|groL,1183.583496,1316.253296,1390.626221,2120.995361,2629.128418,2233.602783,DR_RS03155,1296.8210043333333,2327.908854
gene-DR_RS02495|DR_RS02495,6.399923,10.687765,9.862514,26.647356,34.746792,69.487732,DR_RS02495,8.983400666666666,43.627293333333334
gene-DR_RS01845|DR_RS01845,118.232552,78.804268,88.788383,368.618134,190.037628,261.088593,DR_RS01845,95.27506766666666,273.24811833333337
gene-DR_RS01895|mqnE,111.699852,155.249695,161.749603,133.063538,164.493317,139.300797,DR_RS01895,142.89971666666668,145.61921733333332
gene-DR_RS01580|pgm,151.873489,163.3526,170.824646,210.394119,206.73732,174.772659,DR_RS01580,162.0169116666667,197.301366
gene-DR_RS01765|DR_RS01765,33.133095,25.725037,26.54636,132.543015,118.176575,313.093079,DR_RS01765,28.468164,187.9375563333333
gene-DR_RS02680|DR_RS02680,0.517073,0.686506,0.560255,3.149765,6.608537,18.549307,DR_RS02680,0.5879446666666667,9.435869666666667
gene-DR_RS09740|DR_RS09740,24.194279,14.330822,13.688093,96.739113,88.746681,231.707016,DR_RS09740,17.404398,139.06427
gene-DR_RS05610|DR_RS05610,14.276669,9.396674,8.947168,27.00926,18.493984,37.352951,DR_RS05610,10.873503666666666,27.618731666666665
gene-DR_RS05770|DR_RS05770,63.56321,68.624924,73.719803,312.294373,272.62796,727.141602,DR_RS05770,68.635979,437.35464500000006
gene-DR_RS00670|DR_RS00670,729.616089,378.484924,400.953064,1150.141113,606.577393,525.400574,DR_RS00670,503.0180256666667,760.70636
gene-DR_RS07090|DR_RS07090,33.407818,33.846706,31.837347,36.364185,35.125347,32.268528,DR_RS07090,33.03062366666666,34.58602
gene-DR_RS03140|DR_RS03140,41.710903,34.611866,36.035191,95.519325,108.275948,241.090103,DR_RS03140,37.45265333333333,148.29512533333335
gene-DR_RS17070|DR_RS17070,25.667793,16.140278,19.295128,155.631882,143.65715,379.611816,DR_RS17070,20.367732999999998,226.30028266666667
gene-DR_RS11600|DR_RS11600,2.868791,1.019367,1.496229,8.047357,11.176205,41.703358,DR_RS11600,1.7947956666666667,20.308973333333334
gene-DR_RS04555|DR_RS04555,22.221348,12.036893,10.24503,47.968407,27.388933,49.400105,DR_RS04555,14.834423666666666,41.585815
gene-DR_RS05035|DR_RS05035,24.380285,23.733433,24.493698,49.326088,58.202637,94.111732,DR_RS05035,24.202472,67.21348566666667
gene-DR_RS05685|DR_RS05685,7.475963,7.87119,8.322374,19.508459,18.086321,36.91983,DR_RS05685,7.889842333333334,24.838203333333336
gene-DR_RS02745|DR_RS02745,1.393045,0.576002,1.211602,30.489281,16.377022,37.658875,DR_RS02745,1.0602163333333334,28.175059333333337
gene-DR_RS02545|pdxH,42.972527,39.340004,44.441952,53.639496,59.755619,60.007,DR_RS02545,42.25149433333333,57.800705
gene-DR_RS08555|DR_RS08555,13.052177,10.994877,10.895201,25.091753,23.192101,47.852036,DR_RS08555,11.647418333333334,32.045296666666665
gene-DR_RS12015|DR_RS12015,1.356456,2.924126,1.586764,6.486317,9.775551,39.492119,DR_RS12015,1.955782,18.584662333333334
gene-DR_RS16390|DR_RS16390,184.001999,120.384178,129.716141,150.789108,125.235809,130.211288,DR_RS16390,144.70077266666667,135.41206833333334
gene-DR_RS10630|glmM,141.501038,110.796387,112.184822,149.184158,141.955719,125.221657,DR_RS10630,121.49408233333332,138.78717799999998
gene-DR_RS02350|DR_RS02350,2.246744,1.290052,1.270273,11.197413,14.689004,41.277714,DR_RS02350,1.6023563333333335,22.388043666666665
gene-DR_RS15275|DR_RS15275,223.535889,109.51738,108.7351,237.61879,141.192245,153.977249,DR_RS15275,147.26278966666666,177.59609466666666
gene-DR_RS08245|DR_RS08245,197.447037,130.43306,125.187576,202.127625,166.098297,150.684891,DR_RS08245,151.02255766666667,172.970271
gene-DR_RS13085|cmk,20.024317,13.517873,14.553092,27.945736,28.090807,45.825443,DR_RS13085,16.031760666666667,33.95399533333333
gene-DR_RS13105|hemA,620.655457,654.216125,707.052063,1097.364868,895.567749,1039.641846,DR_RS13105,660.641215,1010.8581543333333
gene-DR_RS04365|rpiA,186.447769,173.315796,172.759949,210.980103,206.629593,201.150925,DR_RS04365,177.507838,206.25354033333335
gene-DR_RS10535|DR_RS10535,91.0299,67.292603,72.697296,127.467987,104.539429,103.267357,DR_RS10535,77.00659966666666,111.75825766666667
gene-DR_RS10955|DR_RS10955,46.888218,51.173355,45.991394,119.407967,90.88678,124.74305,DR_RS10955,48.01765566666668,111.67926566666667
gene-DR_RS01740|DR_RS01740,131.425339,65.83226,70.166359,149.659409,87.023628,130.771469,DR_RS01740,89.14131933333334,122.48483533333335
gene-DR_RS05895|DR_RS05895,16.415173,13.448559,11.626035,71.680283,63.663666,214.567154,DR_RS05895,13.829922333333334,116.63703433333335
gene-DR_RS14870|DR_RS14870,460.406769,261.126953,304.424774,608.929688,468.331635,288.744751,DR_RS14870,341.9861653333333,455.33535800000004
gene-DR_RS02450|DR_RS02450,9.255052,6.011869,4.890195,30.702869,22.866131,46.034355,DR_RS02450,6.719038666666667,33.20111833333333
